NAME,CONTACT NO,RATING,RATING COUNT,ADDRESS,LOCATION,CATEGORY
Food Centre,+(91)9152516375,4.4,39,"3965/A Naya Bazar, Opp., Syndicate Bank, Naya Bazar, Delhi - 110006, Near Khari Baoli Whole Sale Market",Delhi,Grocery Stores
Daily Delite,+(91)9152428108,4.0,225,"Building No. 98, F Block,Central Market, Kirti Nagar, Delhi - 110015",Delhi,Grocery Stores
Jain Confectionery & Import..,+(91)9152329222,3.8,41,"Shop Number 266, INA Market, Delhi - 110022, Opposite Delhi Hart",Delhi,Grocery Stores
Csd Food Bazaar,+(91)9971377480,4.3,53,"336 Kakrolla Housing Complex, Dwarka More, Delhi - 110059, NEAR Metro Pillar No.789",Delhi,Grocery Stores
The Vital Mart,+(91)1149281960,4.3,28,"G-1,2 Pankaj Arcade Plot No.5, Pocket-4, Dwarka Sector 11, Delhi - 110075",Delhi,Grocery Stores
Bhagat Ram Om Prakash Depar..,+(91)1129815943,4.2,268,"32 & 33, Lajpat Nagar 1, Delhi - 110024, Krishna Market",Delhi,Grocery Stores
M R Traders,+(91)9210480628,4.0,10,"D-1/188. Ground Floor, Main Market, New Kondli, Delhi - 110096, Opposite Hero Showroom",Delhi,Grocery Stores
Apna Store,+(91)1125280050,4.1,316,"Shop Number-21/23/2, Ground Floor, Paschim Vihar, Delhi - 110063, Behind IFCI Flats, Jwala Heri Market",Delhi,Grocery Stores
Dev Super Mart,+(91)8860693385,3.8,55,"New Town Heights, Dlf, Gurgaon Sector 86, gurgaon - 122051",Delhi,Grocery Stores
(baba Dal) Gupta Trading Co..,+(91)9810100751,4.1,60,"1j/22, Arya Samaj Road, Faridabad NIT, Faridabad - 121001, Near Dayanand School",Delhi,Grocery Stores
Earth Mega Mart,+(91)9355181021,3.4,7,"Shop No 1, Shivam Plaza Delta 1, Delta 1, Noida - 201310, Near Gate No 1 and Community Center Delta 1",Delhi,Grocery Stores
Street Mart   Pharmacy,+(91)114122028,2.9,8,"Shop-2, Hyde Park Crown Market, Sector 78, Noida - 201305, Hyde Park",Delhi,Grocery Stores
Balaji Trading Company,+(91)9210346175,4.9,12,"RZ-172, Gali No-4, Vaishali Colony, Dabri, Delhi - 110045, Backside Jindal Public School",Delhi,Grocery Stores
Top 10 Bazar,+(91)8745074652,3.5,2,"A 96 / 2, Jagatpur Road, Wazirabad, Delhi - 110084, Near Sachdeva Convnent School / Baba Dairy",Delhi,Grocery Stores
Grocery Fresh,+(91)7011848560,3.0,7,"81, Masjid Moth Village, Masjid Moth Road, South Extension 2, Delhi - 110049, Near Masjid",Delhi,Grocery Stores
Anand Bhandar,+(91)9810010525,5.0,1015,"Dry Fruits and Spices - ANAND BHANDAR (BELLA NUTS), 7727 New Market, Karol Bagh, Delhi - 110005, Near Liberty Cinema",Delhi,Grocery Stores
Jangid Patanjali Store,+(91)9999205908,4.3,11,"Shop No - 362 , D Block, Gali N - 4, Sangam Vihar, Delhi - 110080, Near Batra Hospital",Delhi,Grocery Stores
Pooja Super Mart,+(91)7011548375,3.8,3,"K/577,, Ramesh Singh Complex, Mahipalpur, Delhi - 110037, Near Grls Mcd School",Delhi,Grocery Stores
Kendra Bhandar,+(91)9999208399,4.2,13,"West Krishna Vihar, Main Khira Road, Najafgarh, Delhi - 110043, Near Vanshikha Gander",Delhi,Grocery Stores
Kolo,+(91)9958381009,4.0,31,"D-80, Noida Sector 5, Noida Sector 2, noida - 201301",Delhi,Grocery Stores
Kendra Bhandar,+(91)9999208399,4.2,13,"West Krishna Vihar, Main Khira Road, Najafgarh, Delhi - 110043, Near Vanshikha Gander",Delhi,Grocery Stores
Pallavi Foods Chain Complet..,+(91)8826292627,4.5,11,"D-64 Qutub Vihar Phase-2, Gali No-5 Taj Pur Road, Tajpur Khurd, Delhi - 110071, Hanuman Chowk",Delhi,Grocery Stores
Big Bazaar (The Great INDIA..,,4.2,15365,"Lower Ground Floor, Great India Place Mall, Noida Sector 38, Noida - 201301, Near Atta Market,Entertainment City",Delhi,Grocery Stores
Big Bazaar (Vasant Square M..,+(91)01146000789,4.1,7865,"Plot Number-8 Ground 1st & 2nd Floor, Vasant Kunj Sector B, Delhi - 110070, Near Pocket 5, Near Community Centre",Delhi,Grocery Stores
Big Bazaar,18002662255,4.0,7432,"Twin District Centre, Ambience Tower, Rohini Sector 10, Delhi - 110085",Delhi,Grocery Stores
Big Bazaar (V3s Mall),+(91)01122423990,4.1,7365,"V3s Mall, Second Floor, Plot No 12, East Center, Vikas Marg, Laxmi Nagar, Delhi - 110092",Delhi,Grocery Stores
Big Bazaar (Ambience Mall),+(91)01140870098,4.2,6787,"Ground & Upper Ground Floor, Ambience Mall, Nelson Mandela Road, Vasant Kunj, Delhi - 110070",Delhi,Grocery Stores
Big Bazaar (Parsvanath Metr..,18002662255,4.0,6467,"Unit No G-29 & F-28, Indralok, Delhi - 110035, Near Metro Station",Delhi,Grocery Stores
Taurus Station Canteen,,4.3,5052,"Shop No-25, Mall Road, Delhi Cantt, Delhi - 110010, Near Delhi Cantonment",Delhi,Grocery Stores
Big Bazaar (Aditya Mall),18002662255,4.0,4674,"Plot No.3, Aditya Mall, Indirapuram, Ghaziabad - 201014, Vaibhav Khand",Delhi,Grocery Stores
Big Bazaar (Opulent Mall),+(91)01204604250,4.0,4208,"Lower Ground Floor, Plot Number-130, 131, Opulent Mall, G T Road, Model Town Ghaziabad, Ghaziabad - 201009, Chaudhary More",Delhi,Grocery Stores
Big Bazaar,18002662255,4.1,4033,"Mayur Vihar Phase 1, Delhi - 110091, Near Mayur Vihar Extension Metro Station",Delhi,Grocery Stores
D Mart,+(91)01202700813,4.3,3948,"Chaudhary Mall, G T Road, Chaudhary More, Ghaziabad - 201001",Delhi,Grocery Stores
Big Bazaar (East Delhi Mall..,18002662255,4.0,3353,"Plot No 1, East Delhi Mall, Kaushambi, Ghaziabad - 201012, Near Anand Vihar Isbt",Delhi,Grocery Stores
Vishal Mega Mart,+(91)7217888365,3.7,2588,"Gheja Road, Bhangel, Noida - 201304, Near Sector 110, Near Bhangel Police Chowki",Delhi,Grocery Stores
Kondli Bazar,+(91)7827350035,4.2,2302,"A 1/144-147, Ground & 1st Floor, Kondli, Delhi - 110096, Near Indira Chowk",Delhi,Grocery Stores
37 Krishna Super Marche,+(91)1149095937,4.1,2265,"Plot Number-E-4, Main Road, Defence Colony, Delhi - 110024, Near Andrews Ganj Bus Stand",Delhi,Grocery Stores
The Master Bakers,+(91)01127419061,4.2,2240,"G 3, Usha  Chamber, Ashok Vihar 1, Delhi - 110052, Central Market, Near Deep Cinema Complex",Delhi,Grocery Stores
Rajmandir Super Market,+(91)1142503338,3.9,1894,"Plot Number 18, Vikas Surya Shopping Mall, Lg 1, Rohini Sector 3, Delhi - 110085, Mangalm Palace",Delhi,Grocery Stores
Satyawati Drugs & Departmen..,+(91)01145710480,4.2,1816,"2/3 & 2/4,Satyawati Bhawan, Main Road, Roop Nagar, Delhi - 110007, Opposite Gopal Sweets",Delhi,Grocery Stores
Le Marche,+(91)1242806019,4.2,1764,"SG 105 & 107, Dlf City Phase 4, Gurgaon - 122002, Galleria Market, Near Dlf City Club",Delhi,Grocery Stores
Aggarwal Super Market Vikas..,+(91)9810250524,4.6,1762,"Shop Number - 1, 2 & 3, Ground Floor, Vikaspuri, Delhi - 110018, H",Delhi,Grocery Stores
Baniya Ki Dukan Pvt Ltd,+(91)8447757460,3.9,1576,"Plot Number E-254, 255, Main Kanjawala Road, Krishna Vihar, Delhi - 110086, Near Gupta Hospital, Budh Vihar",Delhi,Grocery Stores
Le Marche,+(91)9910386710,4.2,1483,"Building Number 58, Basant Lok-vasant Vihar, Delhi - 110057, Near Priya Cinema",Delhi,Grocery Stores
Krishna Super Marche,+(91)01145768637,4.2,1376,"J-12/30, Rajouri Garden, Delhi - 110027, Near Geetanjali Salon",Delhi,Grocery Stores
Reliance Fresh,+(91)1126236727,3.8,1364,"A-32, Lajpat Nagar 4, Delhi - 110024, Dayanand Colony, Near Taneja Group & Bikanervala",Delhi,Grocery Stores
Novelty Dairy & Stores,+(91)1124324168,4.3,1363,"43, Birbal Road, Jangpura, Delhi - 110014, Near Post Office",Delhi,Grocery Stores
Budget Bazaar,+(91)1140571429,4.1,1360,"A 3/233, Mota Singh Marg, Janakpuri, Delhi - 110058, Opposite St Francis De Sales School",Delhi,Grocery Stores
Modern Bazaar,+(91)1141733306,4.1,1334,"F-11, East Of Kailash, Delhi - 110065, Near R G Stone Hospital",Delhi,Grocery Stores
Le Marche,+(91)1244898450,4.1,1274,"23, Upper Ground Floor, South Point Mall, Golf Course Road, Dlf City Phase 5, Gurgaon - 122002, Near Genpact",Delhi,Grocery Stores
Reliance Fresh,+(91)01126014753,3.9,1143,"Shop Number 29/1, Malviya Nagar, Delhi - 110017, Near Aandolan Park",Delhi,Grocery Stores
Goel Stores,+(91)9810355740,4.1,1137,"Shop No.kc-119 Opp Ncc Office, Kavi Nagar Ghaziabad, Ghaziabad - 201002",Delhi,Grocery Stores
Krishna Super Marche,+(91)01145142171,4.1,1088,"37, Club Road, North West Aveneue Road, West Punjabi Bagh, Delhi - 110026, Opposite State Bank Of India & Near Oriental Bank",Delhi,Grocery Stores
Twenty Four Seven Convenien..,+(91)1141721122,4.1,1072,"A-1, Alankar Road, 3cs Road, Lajpat Nagar 2, Delhi - 110024, Near Lajpat Nagar Metro Station",Delhi,Grocery Stores
Reliance Smart,+(91)01204113773,4.2,1071,"Plot Number 12a, Lower, Ground Floor, Jaipuria Sunrise Plaza, Ahinsa Khand 2-indirapuram, Ghaziabad - 201014",Delhi,Grocery Stores
Kreams,+(91)9990990963,4.0,1058,"Shop No. 6, D 121, Vikaspuri, Delhi - 110018, Near Aggarwal Sweets",Delhi,Grocery Stores
Reliance Fresh,+(91)1125946076,3.9,1054,"Plot Number 23, Ground Floor, Najafgarh Road, Nangloi, Delhi - 110041",Delhi,Grocery Stores
Vishal Mega Mart,+(91)7217888293,3.9,1046,"Shop Number J1/162B, Rajouri Garden, Delhi - 110027, Near Metro Station Rajouri Garden,Main Market",Delhi,Grocery Stores
Easy Day Express,+(91)01244666555,3.8,1043,"SCO 69 & 70, Huda Market Road, Gurgaon Sector 10a, Gurgaon - 122001, Sector 10 A Market",Delhi,Grocery Stores
V-Mart,+(91)8467922637,3.7,1038,"Raghuveer Complex, Main Dadri Road, Bhangel, Noida - 201304, Opposite Kanya Inter College",Delhi,Grocery Stores
Easyday,+(91)7290084120,3.9,993,"Plot No 11,12,16,17,Ground Floor, Dwarka Sector 7, Delhi - 110075, Ramphal Chowk,  Palam Extension",Delhi,Grocery Stores
Twenty Four Seven Convenien..,+(91)1140533833,4.1,933,"Shop Number - 371, Vikas Marg, Nirman Vihar, Delhi - 110092, Near Nirman Vihar Metro Station & Opposite V3S Mall & Opposite Metro Pillar Number - 67",Delhi,Grocery Stores
City Market Departmental St..,+(91)01292411099,4.3,887,"1f/34, B.p., Bus Stand Road, New Industrial Township 1-faridabad Nit, Faridabad - 121001, Near Vashno Mata Mandir",Delhi,Grocery Stores
Easyday,+(91)8595420365,3.4,868,"82, Double Storey, New Rajender Nagar, Delhi - 110060",Delhi,Grocery Stores
Manish Agencies,+(91)01149869576,4.4,861,"B-3/186, Janakpuri B Block, Delhi - 110058",Delhi,Grocery Stores
Reliance Fresh,,3.9,836,"Pataudi Road, Gurgaon - 122001, Krishna Nagar, Sector 10, Gurugram",Delhi,Grocery Stores
Reliance Fresh,+(91)9971118759,3.8,834,"Ta-98,Goyal House, Ground Floor, Tughlakabad Extension, Delhi - 110019, Near Tara Apartment",Delhi,Grocery Stores
Easyday (Mahagun Metro Mall..,+(91)01202894082,4.1,796,"Mahagun Metro Mall, Vaishali Sector 3, Ghaziabad - 201012, Near Ansal Plaza",Delhi,Grocery Stores
Subham store,+(91)9211277171,4.3,794,"plot no-1c block, main paprawat road, Najafgarh, Delhi - 110043, near aakarshak beauty saloon",Delhi,Grocery Stores
Every Little Thing,+(91)1206409858,4.2,763,"Opp Supertech Gate No 3 Chaudhary Market, Gejha, Noida - 201304, Next to HDFC ATM,",Delhi,Grocery Stores
Pal Dairy,+(91)1132673604,4.1,756,"Shop Number- 352e/15, Munirka, Delhi - 110067, Near Jawahar LAL University, Munirka Village",Delhi,Grocery Stores
Reliance Fresh,+(91)01122564635,4.0,754,"K-14/1, Main Rubber Factory Road, Gali No-16, Bhajan Pura, Delhi - 110053",Delhi,Grocery Stores
Reliance Fresh,+(91)01122564648,3.9,751,"Shop No D-249, Main Road, Ganga Vihar, Delhi - 110094",Delhi,Grocery Stores
Bachat Bazaar,+(91)01165907070,3.9,732,"Dwarka Sector 23, Delhi - 110077, Near Ranjit Vihar & Rama Krishna Banquet Hall, Village Pocanpur",Delhi,Grocery Stores
Vishal Mega Mart,+(91)7217888389,3.7,729,"Khasra Number -42/9 ,10/2, Main Safiabad Road, Narela, Delhi - 110040, Near J S Auto",Delhi,Grocery Stores
Twenty Four Seven Convenien..,+(91)1145647247,4.1,717,"J-13/59, Ground Floor A-55, Rajouri Garden, Delhi - 110027, Near Ajay Makhan House",Delhi,Grocery Stores
Twenty Four Seven Convenien..,+(91)01141671212,4.1,709,"6, Pvr Complex,Community Centre, Saket, Delhi - 110017",Delhi,Grocery Stores
Daily Delite,+(91)8130592416,4.0,692,"Pinnacle Mall Plot Number 3, Dwarka Sector 10, Delhi - 110075, Opposite Sector 10 Metro Station",Delhi,Grocery Stores
Reliance Fresh,+(91)1122457590,3.9,680,"F-22 A, Parwana Road, Jagat Puri, Delhi - 110051, Near Tile Market",Delhi,Grocery Stores
Krishna Super Marche,+(91)01145084037,4.1,673,"C-2/12, Bata Showroom Basement, Ashok Vihar 2, Delhi - 110052, Opposite Deep Market",Delhi,Grocery Stores
Bachat Bazaar,+(91)9354770026,3.7,668,"P-222, Dwarka Sector 8, Delhi - 110077, Near Mother Dairy",Delhi,Grocery Stores
Dainik Bazaar,+(91)8800770148,4.2,660,"Near Shri Krishna Temple, Jharsa Road, Gurgaon Sector 32, Gurgaon - 122002, Front Of Housing Board Colony",Delhi,Grocery Stores
Rajmandir Hypermarket,+(91)1149324111,4.1,651,"C-3/7, Phase-II, Ashok Vihar, Delhi - 110052, Near Railway Underpass",Delhi,Grocery Stores
Reliance Fresh,+(91)01122186513,4.0,649,"B-2/654/21, Main Wazirabad Road, Bhajan Pura, Delhi - 110053, Rama Krishna Banquet Hall",Delhi,Grocery Stores
Easyday,+(91)9555189553,3.8,643,"Shop Number - 285/1, New Railway Road, Adarsh Nagar Gurgaon, Gurgaon - 122006",Delhi,Grocery Stores
Reliance Fresh,+(91)2240176400,3.8,630,"Plot Number 53, Ground Floor, Patparganj, Delhi - 110092, Hassanpur Village",Delhi,Grocery Stores
Sodhi Super Marche,+(91)1244075074,4.4,623,"Shop No 1234/ Unitech Business Zone, Nirvana Country, Gurgaon Sector 50, Gurgaon - 122018, Near South & North Close",Delhi,Grocery Stores
Mark Super Store Pvt Ltd,+(91)9210025555,4.2,616,"E116, Hari Kothi, Abul Fazal Enclave-Jasola Vihar, Delhi - 110025, Okhla",Delhi,Grocery Stores
Modern Bazaar,+(91)01244505491,4.3,613,"Shop Number 1, Building Number 10a, Dlf Cyber City, Gurgaon - 122002, Cyber Hub, Dlf Phase 2",Delhi,Grocery Stores
Puran Store,+(91)9654554221,4.4,605,"Shop Number Wz-176, Main Road, Uttam Nagar, Delhi - 110059, Near Metro Pillar Number- 667",Delhi,Grocery Stores
SRS Value Bazaar,+(91)01204219000,3.8,591,"Khasra No. 513, Noida Sector 44, Noida - 201303, Near Village Chellera",Delhi,Grocery Stores
Discount Store Shivam,+(91)9654995050,3.8,573,"F3, Ward No 8, New, Gulmohar Park Road, Gautam Nagar, Delhi - 110049",Delhi,Grocery Stores
Green Chick Chop,+(91)01244053095,4.1,565,"101 & 138, Central Arcade, Mehrauli Gurgaon Road, DLF City Phase 2, Gurgaon - 122008, Opposite Sahara Mall",Delhi,Grocery Stores
Store Eighteen,+(91)1202516931,4.1,562,"Somdatt Towers, K-2, Noida Sector 18, Noida - 201301, Near Citi Bank",Delhi,Grocery Stores
Bhagwati Departmental Store,+(91)01242346575,4.2,557,"Shop No 49-50, Gurgaon Sector 17, Gurgaon - 122001, Huda Market",Delhi,Grocery Stores
Om Atta Chakki,+(91)9250711020,3.8,529,"Shop No-18, R S Plaza, Beta-1st, Greater Noida, Noida - 201310, Near Axis ATM, Beta-1",Delhi,Grocery Stores
Ravi Departmental Store,+(91)9873572904,4.3,507,"near Shyam sweet, Wazirabad Gurgaon, Gurgaon - 122003, near tau devi lal park",Delhi,Grocery Stores
Reliance Fresh,,3.8,504,"Property No- 4&5, Paschim Vihar, Delhi - 110063, Near Sayed Nangloi, Radha Krishan Mandir",Delhi,Grocery Stores
Om Trading Co,+(91)9999624947,4.2,501,"D-210 Tagore Garden Ext., Tagore Garden, Delhi - 110027, Near Ghode Wala Mandir",Delhi,Grocery Stores
Kwality Bazaar,+(91)1145133685,4.0,494,"M-394, Paschim Vihar, Delhi - 110063, Guru Harkishan Nagar",Delhi,Grocery Stores
Hypercity Retail INDIA Ltd,18002097172,4.1,490,"Garden Galleria Mall, Plot No A-2, Noida Sector 38, Noida - 201301, Sector 38A, Next to Great India Palace Mall, Near sector 18 Metro station",Delhi,Grocery Stores
Vishal Mega Mart,,3.9,479,"12, Khichripur Road, Kalyan Puri, Delhi - 110091, Khichripur",Delhi,Grocery Stores
Twenty Four Seven Convenien..,+(91)01145633200,3.9,477,"Shop Number 2, 3,A-55, Ground Floor, Main Market, Malviya Nagar, Delhi - 110017",Delhi,Grocery Stores
Reliance Fresh,+(91)1122135123,3.9,463,"1/2358, Mandoli Road, Shahdara, Delhi - 110032",Delhi,Grocery Stores
Twenty Four Seven Convenien..,+(91)1147481253,4.2,459,"Shop Number 17/175, Rohini Sector 8, Delhi - 110085, Opposite M2k Cinema Hall , Near Dipali Chowk",Delhi,Grocery Stores
Twenty Four Seven Convenien..,+(91)1145025471,4.1,453,"18/43 & 18/44, Ground Floor, East Patel Nagar, Delhi - 110008, Opposite Goswami Park",Delhi,Grocery Stores
Reliance Super (Dlf Mega Ma..,+(91)01244216435,3.9,450,"Dlf Mega Mall, Mehrauli Gurgaon Road, DLF City Phase 1, Gurgaon - 122002",Delhi,Grocery Stores
Kwality Bazaar,+(91)9818404622,4.2,444,"Al4, Anand Vihar, Hari Nagar, Delhi - 110064",Delhi,Grocery Stores
More For You,+(91)9540055553,3.9,438,"Soul City Mall, Radisson Blu Hotel, Dwarka Sector 13, Delhi - 110078, Near Metro Station",Delhi,Grocery Stores
Garg Dastak,+(91)1244034455,4.1,437,"Shop Number 22, Gurgaon Sector 31, Gurgaon - 122001, Huda Market, Near Om Sweets",Delhi,Grocery Stores
Defence Stores,+(91)1124333152,4.0,436,"Shop Number 38, Defence Colony, Delhi - 110024, Defence Colony Market",Delhi,Grocery Stores
Easyday Market,+(91)01244221298,3.9,430,"Sco-34 & 35, Gurgaon Sector 4, Gurgaon - 122001, Near Sector-4 Huda Market",Delhi,Grocery Stores
Pummi Grocery,+(91)9999786973,4.1,428,"E 235, Tagore Garden Extension, New, Tagore Garden, Delhi - 110027",Delhi,Grocery Stores
Easy Day Express,+(91)01294177011,3.7,417,"No. 5 Wh/26a ,26b, Faridabad City, Faridabad - 121002",Delhi,Grocery Stores
Easyday,+(91)1140154993,3.9,412,"Shop No C-2/8, Prashant Vihar, Delhi - 110085, Near Sector-14",Delhi,Grocery Stores
Sasta Kirana,+(91)8505812221,3.7,409,"Mamraj Retail Limited, 597 & 598, Main Patparganj Road, Jheel Khurenja-Krishna Nagar, Delhi - 110051, Near Geeta Colony Police Station",Delhi,Grocery Stores
Khera Departmental Store,+(91)1125941169,3.7,403,"RZ G 49/1 & 2, Nihal Vihar, 50 Feet Road, Nangloi, Delhi - 110041, Near Hanuman Mandir",Delhi,Grocery Stores
Twenty Four Seven Convenien..,+(91)1141004378,4.2,395,"Shop Number- A-31, Ground Floor, Vikaspuri, Delhi - 110018, Near A Block, Near Vikaspuri Mod Red Light",Delhi,Grocery Stores
Twenty Four Seven Convenien..,+(91)01142709083,4.0,395,"F-14/13, Model Town 2, Delhi - 110009, Near Mcdonalds",Delhi,Grocery Stores
United Store,+(91)01125939307,4.5,386,"B-28, Moti Nagar, Delhi - 110015, Near Tanga Stand",Delhi,Grocery Stores
Sri Ram Store,+(91)9899772798,4.5,381,"Mangal, Kailashpuri East, Pocket B, Manglapuri, Bazar Road, Delhi - 110045",Delhi,Grocery Stores
Reliance Fresh,+(91)01125054385,3.9,376,"A-1/23, Dabri Road, Palam Colony, Delhi - 110045, Near Vijay Enclave",Delhi,Grocery Stores
The Taste,+(91)1146568952,4.3,369,"33, Main Market, Defence Colony, Delhi - 110024, Near Gumad",Delhi,Grocery Stores
Easy Day,+(91)1140392893,3.7,368,"M162, Block M, Shahid Rajguru Marg, Vikaspuri, Delhi - 110018",Delhi,Grocery Stores
Twenty Four Seven Convenien..,+(91)9958000247,4.1,362,"Ab-13 Upper Ground Floor, Shalimar Bagh, Delhi - 110088, Near Ab-Block Market East,  Ad Market",Delhi,Grocery Stores
Green Chick Chop,+(91)1244001210,4.2,358,"Shop Number 134 &135, Palam Vihar, Gurgaon - 122017, Near Palam Vyapar Kendra",Delhi,Grocery Stores
Airforce Canteen,+(91)01125673102,4.3,349,"Camp Area, AF Station, Delhi Cantt, Delhi - 110010",Delhi,Grocery Stores
Rohit Departmental Store,+(91)9599838855,4.3,346,"Govt Dispensary, Wazirabad, Sector 52, Gurugram, Wazirabad Road, Gurgaon - 122413, Near",Delhi,Grocery Stores
Reliance Fresh,+(91)01125177181,3.7,342,"Fa-228/229, Mansarover Garden, Delhi - 110015",Delhi,Grocery Stores
More For You,+(91)9540055514,3.9,336,"Shop Number-9, 10, 11 & 12, Main Road, Noida Sector 11, Noida - 201301, L Block Market, Near Metro Hospital",Delhi,Grocery Stores
Happymart Shop,+(91)1204271515,4.3,331,"B-23, Ramprastha, Ghaziabad - 201011, Ramprastha Colony, Block D, Surya Nagar",Delhi,Grocery Stores
Easyday,+(91)8527790901,3.8,329,"Khasra No-513, Noida Sector 44, Noida - 201303, Block-C, Near Union Bank Of India",Delhi,Grocery Stores
Shree Jee Stores,+(91)1204288000,4.1,322,"Shop Number  21-25,Mahagun Moderne Mart, Noida Sector 78, Noida - 201305, Near City Max Society",Delhi,Grocery Stores
Rama Departmental Store,+(91)9891460222,4.0,298,"Shop No A-1/17, Palam Dabri Road, Vijay Enclave, Delhi - 110045, Opposite Shani Mandir",Delhi,Grocery Stores
Easyday,+(91)01126302983,3.9,291,"Plot Number-D-96, 100 Foot Road, Chattarpur, Delhi - 110074, Opposite Aggarwal Dharmashala",Delhi,Grocery Stores
